x2,w2,x3,w3,x4,w4,x5,w5,x6,w6,x10,w10,x11,w11,x13,w13,x14,w14,x16,w16,x17,w17,x20,w20,x21,w21,x22,w22
95,1.7753328883928061,95,1.758212410904467,95,1.7414314819774692,95,1.7249868565303088,95,1.708856442409158,95,1.6473928479353588,95,1.6327451654052734,95,1.6042428706216811,95,1.5903671090698241,95,1.5634231937789917,95,1.5499219415283203,95,1.5122914296722412,95,1.500033693741411,95,1.488000068679154
96,1.7753465019617976,96,1.7582258983315528,96,1.7414448478465279,96,1.725000094513893,96,1.7088695717540383,96,1.647405497513877,96,1.632757696685791,96,1.604255213766098,96,1.5903793426513673,96,1.5634351621627807,96,1.5499345947265626,96,1.512302935256958,96,1.5000451391126215,96,1.488011421519816
97,1.7753601135666668,97,1.7582393838161232,97,1.7414582117799255,97,1.7250133305844666,97,1.7088826991742847,97,1.6474181452539234,97,1.6327702207946777,97,1.6042675550687313,97,1.590391605834961,97,1.5634471299743653,97,1.5499473126220702,97,1.5123144496917724,97,1.5000565828339756,97,1.4880227727109194
98,1.7753737231861053,98,1.7582528673395514,98,1.7414715737730264,98,1.7250265647363663,98,1.7088958246652783,98,1.6474307912190753,98,1.63278275390625,98,1.6042798943793775,98,1.5904038690185547,98,1.56345909450531,98,1.5499600054931642,98,1.5123259564208984,98,1.5000680249015985,98,1.4880341222445665
99,1.775387330867201,99,1.7582663489453494,99,1.7414849338582818,99,1.7250397970116138,99,1.7089089482566713,99,1.6474434350702496,99,1.6327952680969238,99,1.6042922317755224,99,1.5904161077880858,99,1.5634710594558716,99,1.5499726922607422,99,1.5123374599456787,99,1.5000794653475285,99,1.4880454701514543
100,1.7754009365740417,100,1.7582798285999897,100,1.7414982920133406,100,1.7250530273765325,100,1.7089220699314773,100,1.6474560774803162,100,1.6328077844238282,100,1.6043045674800873,100,1.5904283666992187,100,1.5634830207061767,100,1.5499853564453125,100,1.5123489697265624,100,1.5000909041467307,100,1.4880568164089323
101,1.7754145403037964,101,1.758293306300789,101,1.7415116482300892,101,1.725066255827099,101,1.7089351896749438,101,1.6474687180307177,101,1.6328203010559081,101,1.6043169010603429,101,1.590440625305176,101,1.5634949800872802,101,1.549998042602539,101,1.5123604681396483,101,1.5001023412907124,101,1.4880681610134245
102,1.7754281420893967,102,1.758306782080829,102,1.7415250025457805,102,1.72507948239699,102,1.7089483075228333,102,1.647481356223424,102,1.6328328225708009,102,1.6043292328596115,102,1.5904528576660155,102,1.563506939277649,102,1.5500106701660155,102,1.5123719677734375,102,1.5001137768158317,102,1.4880795039932428
103,1.775441741912365,103,1.758320255918205,103,1.741538354933924,103,1.7250927070610225,103,1.7089614234547317,103,1.6474939929856194,103,1.6328453414916992,103,1.604341562681198,103,1.5904651126098635,103,1.5635188948822023,103,1.5500233752441408,103,1.512383466873169,103,1.5001252106949687,103,1.488090845329538
104,1.7754553397598862,104,1.758333727801442,104,1.741551705383758,104,1.7251059298144282,104,1.7089745374605059,104,1.6475066279464299,104,1.6328578480529785,104,1.6043538906896113,104,1.5904773724365233,104,1.5635308494377136,104,1.5500360479736328,104,1.512394966583252,104,1.5001366429252176,104,1.4881021850094198
105,1.77546893565923,105,1.7583471977600458,105,1.7415650539259944,105,1.7251191506829113,105,1.7089876495660843,105,1.647519260822402,105,1.6328703594970702,105,1.6043662167334556,105,1.5904895904541017,105,1.5635428029060363,105,1.5500486712646484,105,1.5124064639282226,105,1.5001480735284836,105,1.4881135230623932
106,1.7754825295983254,106,1.7583606657786666,106,1.7415784005420905,106,1.7251323696514962,106,1.7090007597570123,106,1.6475318920506372,106,1.6328828656005858,106,1.6043785409510136,106,1.5905018405151368,106,1.5635547553825377,106,1.5500613665771485,106,1.5124179555511474,106,1.5001595024909824,106,1.4881248594722152
107,1.7754961215694995,107,1.7583741318552195,107,1.7415917452363505,107,1.7251455867169796,107,1.7090138680347802,107,1.6475445215039786,107,1.6328953829956054,107,1.604390863277912,107,1.590514086303711,107,1.5635667038536072,107,1.550074047241211,107,1.5124294484710694,107,1.500170929813534,107,1.4881361942371727
108,1.775509711586684,108,1.7583875959981978,108,1.7416050880134106,108,1.7251588018896429,108,1.7090269744019209,108,1.6475571489651997,108,1.6329078796386718,108,1.604403183695674,108,1.5905263092041015,108,1.56357865316391,108,1.5500867022705078,108,1.5124409411621094,108,1.5001823555017264,108,1.4881475273697078
109,1.7755232996472718,109,1.7584010582053662,109,1.7416184288717806,109,1.7251720151653884,109,1.709040078861639,109,1.6475697747839821,109,1.6329203813171387,109,1.6044155022579432,109,1.5905385511779784,109,1.5635905994033814,109,1.5500993377685548,109,1.5124524278259277,109,1.5001937795545905,109,1.4881588588614763
110,1.7755368857450038,110,1.7584145184742659,110,1.741631767805914,110,1.725185226543471,110,1.7090531814089416,110,1.6475823987934324,110,1.6329328875732423,110,1.6044278188520669,110,1.5905507856750487,110,1.5636025433158875,110,1.550112003173828,110,1.5124639172363281,110,1.500205201967433,110,1.4881701887124776
111,1.7755504698892683,111,1.7584279768090696,111,1.7416451048250001,111,1.7251984360285848,111,1.7090662820515037,111,1.6475950207895702,111,1.6329453849792481,111,1.6044401335650682,111,1.5905630079650879,111,1.5636144870758057,111,1.5501246014404295,111,1.512475401763916,111,1.5002166227481513,111,1.488181516929567
112,1.77556405207783,112,1.758441433213502,112,1.7416584399290382,112,1.725211643620953,112,1.709079380784631,112,1.6476076409260434,112,1.6329578741455077,112,1.604452446460724,112,1.5905752410888672,112,1.563626427631378,112,1.5501372900390624,112,1.512486889190674,112,1.5002280418954044,112,1.4881928435088694
113,1.7755776323039831,113,1.7584548876778783,113,1.7416717731085916,113,1.7252248493143172,113,1.709092477607727,113,1.6476202592849731,113,1.6329703797912598,113,1.6044647574305535,113,1.5905874876403807,113,1.5636383665847777,113,1.5501499334716797,113,1.5124983712005615,113,1.500239459402375,113,1.4882041684487088
114,1.7755912105819582,114,1.7584683402131498,114,1.7416851043768227,114,1.7252380531190334,114,1.7091055725262314,114,1.647632875842518,114,1.632982875213623,114,1.6044770665055514,114,1.5905996911621094,114,1.5636503039169312,114,1.5501625207519532,114,1.5125098500823975,114,1.500250875280872,114,1.4882154917560144
115,1.7756047869071736,115,1.7584817908186836,115,1.7416984337323655,115,1.7252512550332397,115,1.7091186655433104,115,1.6476454906755025,115,1.6329953656005858,115,1.6044893737053871,115,1.5906119192504882,115,1.5636622410011292,115,1.5501752001953126,115,1.512521330871582,115,1.5002622895286604,115,1.4882268134293706
116,1.775618361268118,116,1.7584952394830433,116,1.7417117611634647,116,1.7252644550465048,116,1.7091317566445097,116,1.6476581037256453,116,1.6330078634643554,116,1.6045016790372133,116,1.5906241494750977,116,1.5636741747474672,116,1.5501878515625,116,1.5125328099060058,116,1.5002737021339312,116,1.4882381334603578
117,1.7756319336833433,117,1.7585086862223969,117,1.7417250866856426,117,1.7252776531744003,117,1.7091448458465188,117,1.6476707146644591,117,1.6330203456115724,117,1.604513982464075,117,1.590636358795166,117,1.563686108455658,117,1.5502004760742187,117,1.512544284362793,117,1.5002851131143422,117,1.4882494518624245
118,1.775645504142083,118,1.758522131030038,118,1.7417384102927729,118,1.7252908494094759,118,1.7091579331429676,118,1.6476833240005704,118,1.6330328329467774,118,1.6045262840348482,118,1.5906485791015623,118,1.5636980388641357,118,1.55021310546875,118,1.5125557627105712,118,1.5002965224607663,118,1.4882607686289027
119,1.7756590726498513,119,1.7585355739064144,119,1.741751731985104,119,1.7253040437543394,119,1.709171018535793,119,1.64769593161477,119,1.63304532623291,119,1.6045385836946964,119,1.590660799255371,119,1.5637099674224852,119,1.5502257373046875,119,1.512567233581543,119,1.500307930175364,119,1.4882720837615804
120,1.7756726392077653,120,1.7585490148549527,120,1.741765051767106,120,1.7253172362112255,120,1.7091841020264849,120,1.6477085372183058,120,1.6330578030395506,120,1.6045508814710379,120,1.5906730070495605,120,1.5637218958091736,120,1.5502383093261718,120,1.5125787032318116,120,1.5003193362605574,120,1.4882833972630092
121,1.7756862038121373,121,1.7585624538737534,121,1.7417783696345155,121,1.7253304267767446,121,1.7091971836138145,121,1.647721140935686,121,1.6330702766418457,121,1.6045631773990394,121,1.5906852235412599,121,1.563733821220398,121,1.5502509564208984,121,1.5125901767730714,121,1.500330740714781,121,1.488294709129762
122,1.7756997664699703,122,1.7585758909666165,122,1.7417916855934386,122,1.725343615456987,122,1.7092102633010782,122,1.6477337428967158,122,1.633082766418457,122,1.6045754714101552,122,1.5906974519348145,122,1.5637457440185547,122,1.5502636010742188,122,1.5126016429901123,122,1.5003421435410529,122,1.488306019367464
123,1.7757133271734231,123,1.758589326127339,123,1.7418049996359273,123,1.72535680224441,123,1.7092233410837128,123,1.6477463430669574,123,1.6330952424621583,123,1.6045877635461092,123,1.5907096392822266,123,1.5637576669311524,123,1.5502761614990235,123,1.5126131108856202,123,1.5003535447342136,123,1.4883173279706017
124,1.775726885928791,124,1.7586027593620492,124,1.74181831177055,124,1.7253699871465564,124,1.709236416966673,124,1.647758941502041,124,1.633107717590332,124,1.6046000538098812,124,1.590721849975586,124,1.5637695884132385,124,1.550288817138672,124,1.5126245742034914,124,1.5003649443001859,124,1.4883286349434963
125,1.7757404427374528,125,1.7586161906727775,125,1.7418316219964374,125,1.725383170163259,125,1.7092494909513556,125,1.6477715381066005,125,1.6331202015686035,125,1.6046123422110081,125,1.590734065093994,125,1.5637815073776244,125,1.5503014288330077,125,1.5126360377502441,125,1.5003763422390446,125,1.4883399402877315
126,1.7757539975959993,126,1.7586296200544014,126,1.7418449303106303,126,1.7253963512911832,126,1.7092625630335883,126,1.6477841327879164,126,1.6331326667785644,126,1.604624628713727,126,1.5907462579345704,126,1.5637934252166747,126,1.5503139862060547,126,1.5126474982833862,126,1.5003877385482565,126,1.4883512439994326
127,1.77576755050797,127,1.7586430475123973,127,1.741858236716998,127,1.7254095305346138,127,1.7092756332188845,127,1.6477967256572512,127,1.6331451374816894,127,1.6046369133609533,127,1.590758461303711,127,1.5638053402328491,127,1.5503266302490235,127,1.5126589625930786,127,1.5003991332309414,127,1.4883625460831449
128,1.7757811014736258,128,1.7586564730452188,128,1.7418715412155725,128,1.725422707893066,128,1.709288701505866,128,1.6478093167199028,128,1.6331576179504395,128,1.6046491961070894,128,1.5907706651306153,128,1.5638172538757324,128,1.5503392443847657,128,1.5126704191970823,128,1.5004105262869503,128,1.4883738465379177
129,1.7757946504920907,129,1.7586698966530152,129,1.7418848438054324,129,1.7254358833663817,129,1.70930176789416,129,1.6478219061666066,129,1.633170074005127,129,1.6046614769878982,129,1.5907828541564941,129,1.5638291668128967,129,1.5503517993164064,129,1.5126818733215333,129,1.500421917715678,129,1.488385145363491
130,1.7758081975653488,130,1.7586833183379007,130,1.7418981444885955,130,1.7254490569560137,130,1.7093148323856293,130,1.6478344934940339,130,1.6331825341796875,130,1.6046737560102342,130,1.5907950552368164,130,1.56384107667923,130,1.5503644250488282,130,1.5126933324050904,130,1.5004333075189311,130,1.4883964425616338
131,1.775821742694229,131,1.7586967381002196,131,1.7419114432661171,131,1.7254622286626604,131,1.709327894981317,131,1.6478470790810054,131,1.6331950068664551,131,1.6046860331296922,131,1.5908072581481933,131,1.5638529840087891,131,1.55037703125,131,1.512704783744812,131,1.5004446956974173,131,1.4884077381327934
132,1.7758352858781254,132,1.7587101559393854,132,1.7419247401370874,132,1.7254753984860145,132,1.7093409556804875,132,1.6478596630414326,132,1.6332074685668945,132,1.6046983083993196,132,1.590819435119629,132,1.563864891242981,132,1.5503895819091797,132,1.512716237449646,132,1.5004560822503175,132,1.4884190320764434
133,1.7758488271184172,133,1.7587235718569068,133,1.741938035102908,133,1.7254885664273054,133,1.7093540144846728,133,1.6478722449355656,133,1.6332199266052247,133,1.6047105817627907,133,1.5908316316223146,133,1.5638767976188659,133,1.5504021978759766,133,1.5127276869583128,133,1.5004674671791167,133,1.4884303243937622
134,1.775862366416012,134,1.7587369858536217,134,1.7419513281645305,134,1.7255017324872595,134,1.7093670713945526,134,1.6478848251024882,134,1.633232395477295,134,1.6047228532978892,134,1.5908438189697267,134,1.5638887017059326,134,1.5504147888183595,134,1.5127391358566284,134,1.5004788504843833,134,1.4884416150854949
135,1.7758759037706349,135,1.7587503979293349,135,1.7419646193215468,135,1.725514896665821,135,1.709380126410066,135,1.64789740351571,135,1.633244843826294,135,1.604735122922957,135,1.5908560003662109,135,1.5639006036567686,135,1.5504273309326173,135,1.5127505814361573,135,1.5004902321657165,135,1.4884529041515873
136,1.7758894391836317,136,1.758763808085262,136,1.7419779085753875,136,1.7255280589641093,136,1.7093931795321802,136,1.6479099800613193,136,1.6332572962951661,136,1.6047473907276988,136,1.5908681929016113,136,1.5639125037002564,136,1.5504399407958984,136,1.5127620306777954,136,1.5005016122245136,136,1.4884641915929457
137,1.7759029726548565,137,1.7587772163214115,137,1.741991195926127,137,1.7255412193822208,137,1.7094062307614066,137,1.6479225547167988,137,1.6332697606658937,137,1.6047596566209197,137,1.590880379180908,137,1.5639244025421144,137,1.5504525213623046,137,1.5127734726715087,137,1.5005129906606278,137,1.488475477409705
138,1.7759165041859377,138,1.7587906226391392,138,1.7420044813750002,138,1.7255543779214124,138,1.7094192800986814,138,1.6479351278530225,138,1.63328220703125,138,1.6047719206613302,138,1.5908925509643554,138,1.5639362996673585,138,1.5504650585937498,138,1.5127849128723145,138,1.5005243674751652,138,1.4884867616028874
139,1.7759300337767112,139,1.758804027038405,139,1.7420177649219586,139,1.7255675345817951,139,1.7094323275442584,139,1.647947698905733,139,1.6332946474456786,139,1.6047841828268767,139,1.590904735107422,139,1.563948194580078,139,1.5504776696777345,139,1.5127963577270507,139,1.5005357426682335,139,1.488498044172586
140,1.7759435614280366,140,1.7588174295202026,140,1.7420310465679114,140,1.7255806893640093,140,1.7094453730989618,140,1.6479602682603731,140,1.633307102584839,140,1.6047964431279897,140,1.5909169224548338,140,1.5639600861930847,140,1.5504902404785157,140,1.51280779460907,140,1.5005471162404178,140,1.4885093251194619
141,1.7759570871404535,141,1.7588308300848632,141,1.7420443263133483,141,1.7255938422687003,141,1.7094584167631983,141,1.6479728358136283,141,1.633319549255371,141,1.6048087015655637,141,1.590929083557129,141,1.563971978855133,141,1.550502766113281,141,1.5128192324447631,141,1.500558488192131,141,1.488520604443992
142,1.7759706109146478,142,1.7588442287331179,142,1.7420576041589135,142,1.725606993296427,142,1.709471458537707,142,1.647985401423772,142,1.6333319915008546,142,1.6048209581273793,142,1.5909412617492675,142,1.5639838695335389,142,1.550515357055664,142,1.5128306678390504,142,1.5005698585239782,142,1.488531882146686
143,1.7759841327512325,143,1.7588576254655672,143,1.7420708801052478,143,1.72562014244783,143,1.709484498423131,143,1.6479979653173025,143,1.6333444436645508,143,1.6048332128286362,143,1.590953436126709,143,1.5639957580947876,143,1.5505279412841797,143,1.5128421026992798,143,1.500581227236468,143,1.4885431582280895
144,1.7759976526507053,144,1.7588710202827242,144,1.7420841541528094,144,1.7256332897233664,144,1.7094975364199694,144,1.6480105274173948,144,1.633356879043579,144,1.6048454656726123,144,1.5909656144714355,144,1.56400764503479,144,1.5505404406738281,144,1.5128535345840453,144,1.500592594330008,144,1.4885544326886286
145,1.7760111706137551,145,1.758884413185248,145,1.7420974263023028,145,1.7256464351237208,145,1.7095105725289081,145,1.6480230876723927,145,1.6333693158721925,145,1.6048577166320384,145,1.590977774505615,145,1.5640195295143127,145,1.5505530401611327,145,1.5128649670410155,145,1.5006039598051542,145,1.4885657055288752
146,1.776024686641012,146,1.7588978041737602,146,1.7421106965543218,146,1.7256595786494777,146,1.7095236067505615,146,1.6480356461326282,146,1.6333817610168457,146,1.604869965751022,146,1.5909899456787109,146,1.564031412963867,146,1.5505655987548828,146,1.5128763955688478,146,1.500615323662414,146,1.4885769767493389
147,1.7760382007330373,147,1.7589111932488088,147,1.7421239649094193,147,1.7256727203011775,147,1.7095366390855058,147,1.648048202837838,147,1.6333941902160645,147,1.604882213000208,147,1.5910021015930176,147,1.5640432951164247,147,1.5505780914306642,147,1.512887822227478,147,1.5006266859022552,147,1.4885882463504991
148,1.776051712890462,148,1.7589245804110099,148,1.7421372313682164,148,1.7256858600794258,148,1.7095496695343697,148,1.6480607576807338,148,1.6334066188812255,148,1.6048944583773612,148,1.5910142680358887,148,1.5640551745796203,148,1.5505906793212891,148,1.5128992498779297,148,1.5006380465251887,148,1.4885995143328767
149,1.7760652231138865,149,1.7589379656609603,149,1.7421504959312983,149,1.7256989979848019,149,1.7095626980977598,149,1.6480733106282024,149,1.6334190560913087,149,1.6049067019103467,149,1.5910264385986328,149,1.5640670514106751,149,1.550603231201172,149,1.512910673904419,149,1.500649405531711,149,1.4886107806969777
150,1.7760787314039226,150,1.7589513489992565,150,1.7421637585992622,150,1.7257121340178891,150,1.7095757247762848,150,1.6480858620166778,150,1.6334314865875244,150,1.6049189435750246,150,1.5910385832214355,150,1.5640789282989502,150,1.550615733642578,150,1.5129220976257325,150,1.5006607629223176,150,1.4886220454433094
