x2,w2,x3,w3,x4,w4,x5,w5,x6,w6,x7,w7,x8,w8,x10,w10,x11,w11,x12,w12,x13,w13,x14,w14,x16,w16
394,2.424414822715225,394,2.392082163604876,394,2.3606192634950744,394,2.329994919381236,394,2.3001717283953234,394,2.2711213956618157,394,2.2428175391038514,394,2.188324524695588,394,2.162086234692218,394,2.1366875567626953,394,2.1115099183691557,394,2.0871197225013485,394,2.040048502255764
395,2.4244323808555555,395,2.3920995264259552,395,2.360636426157735,395,2.3300118856037133,395,2.3001885040514884,395,2.271137978245057,395,2.2428339340407772,395,2.1883405494361488,395,2.162102089949694,395,2.1367025860595703,395,2.1115253845108453,395,2.087135020464144,395,2.0400634556759534
396,2.4244499368271986,396,2.3921168870969267,396,2.3606535867089313,396,2.3300288497409793,396,2.300205277637649,396,2.2711545587957573,396,2.242850326964826,396,2.1883565722034604,396,2.162117943226654,396,2.136717641296387,396,2.1115408488128664,396,2.0871503166007193,396,2.0400784072877727
397,2.4244674906303882,397,2.3921342456180175,397,2.36067074514886,397,2.330045811793222,397,2.300222049153997,397,2.2711711373140746,397,2.2428667178761543,397,2.1883725929976796,397,2.162133794523276,397,2.136732686309814,397,2.111556311275259,397,2.0871656109110996,397,2.040093357091315
398,2.424485042265357,398,2.392151601989452,398,2.360687901477717,398,2.33006277176063,398,2.3002388186007248,398,2.2711877138001673,398,2.2428831067749195,398,2.1883886118189646,398,2.162149643839738,398,2.1367477479553223,398,2.1115717718980616,398,2.087180903395309,398,2.0401083050866737
399,2.42450259173234,399,2.3921689562114574,399,2.360705055695697,399,2.3300797296433906,399,2.300255585978025,399,2.271204288254195,399,2.242899493661277,399,2.188404628667471,399,2.1621654911762183,399,2.1367627836608887,399,2.1115872306813155,399,2.0871961940533748,399,2.040123251273944
400,2.424520139031569,400,2.3921863082842605,400,2.3607222078029975,400,2.3300966854416925,400,2.3002723512860905,400,2.271220860676317,400,2.242915878535384,400,2.1884206435433566,400,2.162181336532895,400,2.1367778315734864,400,2.1116026876250586,400,2.0872114828853214,400,2.040138195653215
401,2.4245376841632793,401,2.3922036582080866,401,2.3607393577998144,401,2.330113639155724,401,2.3002891145251128,401,2.271237431066692,401,2.2429322613973954,401,2.1884366564467777,401,2.162197179909946,401,2.1367928729248047,401,2.111618142729332,401,2.0872267698911755,401,2.040153138224584
402,2.424555227127703,402,2.392221005983162,402,2.360756505686342,402,2.330130590785671,402,2.3003058756952854,402,2.271253999425479,402,2.2429486422474687,402,2.188452667377893,402,2.1622130213075503,402,2.1368079222106937,402,2.1116335959941734,402,2.0872420550709614,402,2.040168078988142
403,2.4245727679250764,403,2.3922383516097128,403,2.3607736514627775,403,2.3301475403317244,403,2.300322634796799,403,2.2712705657528356,403,2.24296502108576,403,2.188468676336857,403,2.1622288607258855,403,2.1368229736328126,403,2.111649047419624,403,2.0872573384247057,403,2.040183017943983
404,2.4245903065556296,404,2.3922556950879654,404,2.3607907951293168,404,2.3301644877940704,404,2.300339391829849,404,2.2712871300489237,404,2.2429813979124265,404,2.188484683323828,404,2.162244698165129,404,2.1368380139160155,404,2.111664497005723,404,2.0872726199524334,404,2.0401979550922
405,2.4246078430195985,405,2.392273036418147,405,2.360807936686155,405,2.3301814331728985,405,2.300356146794625,405,2.2713036923139,405,2.2429977727276236,405,2.1885006883389635,405,2.16226053362546,405,2.1368530532836916,405,2.1116799447525096,405,2.087287899654171,405,2.0402128904328865
406,2.424625377317216,406,2.392290375600482,406,2.3608250761334895,406,2.3301983764683953,406,2.300372899691321,406,2.271320252547925,406,2.2430141455315074,406,2.188516691382419,406,2.1622763671070566,406,2.136868092803955,406,2.111695390660023,406,2.0873031775299427,406,2.0402278239661347
407,2.4246429094487163,407,2.3923077126351973,407,2.360842213471515,407,2.3302153176807487,407,2.3003896505201293,407,2.271336810751156,407,2.2430305163242354,407,2.1885326924543542,407,2.162292198610097,407,2.136883147735596,407,2.1117108347283042,407,2.0873184535797753,407,2.0402427556920397
408,2.4246604394143327,408,2.3923250475225193,408,2.3608593487004277,408,2.330232256810148,408,2.300406399281242,408,2.271353366923753,408,2.2430468851059633,408,2.188548691554922,408,2.1623080281347584,408,2.1368981796264648,408,2.111726276957393,408,2.0873337278036934,408,2.040257685610694
409,2.4246779672142993,409,2.3923423802626735,409,2.3608764818204238,409,2.330249193856781,409,2.3004231459748516,409,2.2713699210658755,409,2.2430632518768476,409,2.1885646886842838,409,2.16232385568122,409,2.13691321685791,409,2.1117417173473267,409,2.087349000201724,409,2.04027261372219
410,2.4246954928488487,410,2.3923597108558874,410,2.360893612831699,410,2.3302661288208357,410,2.3004398906011496,410,2.271386473177682,410,2.2430796166370452,410,2.188580683842594,410,2.1623396812496596,410,2.136928261871338,410,2.1117571558981463,410,2.0873642707738904,410,2.0402875400266223
411,2.4247130163182153,411,2.3923770393023864,411,2.3609107417344486,411,2.330283061702499,411,2.300456633160331,411,2.2714030232593307,411,2.2430959793867116,411,2.1885966770300094,411,2.162355504840255,411,2.1369433001708984,411,2.1117725926098916,411,2.0873795395202204,411,2.0403024645240833
412,2.4247305376226325,412,2.3923943656023963,412,2.36092786852887,412,2.3302999925019607,412,2.300473373652586,412,2.271419571310982,412,2.2431123401260042,412,2.188612668246689,412,2.162371326453185,412,2.136958324279785,412,2.1117880274826013,412,2.0873948064407384,412,2.040317387214666
413,2.424748056762334,413,2.3924116897561447,413,2.360944993215158,413,2.330316921219408,413,2.300490112078108,413,2.2714361173327937,413,2.2431286988550787,413,2.188628657492788,413,2.1623871460886273,413,2.136973377227783,413,2.1118034605163167,413,2.0874100715354706,413,2.040332308098465
414,2.4247655737375533,414,2.392429011763856,414,2.360962115793509,414,2.3303338478550293,414,2.300506848437089,414,2.271452661324926,414,2.2431450555740913,414,2.188644644768464,414,2.1624029637467603,414,2.136988410949707,414,2.1118188917110756,414,2.0874253348044425,414,2.0403472271755727
415,2.424783088548524,415,2.392446331625757,415,2.360979236264119,415,2.330350772409011,415,2.300523582729722,415,2.2714692032875363,415,2.243161410283199,415,2.1886606300738736,415,2.162418779427762,415,2.1370034439086916,415,2.1118343210669184,415,2.087440596247679,415,2.0403621444460813
416,2.424800601195481,416,2.392463649342075,416,2.3609963546271833,416,2.3303676948815437,416,2.3005403149561987,416,2.271485743220785,416,2.243177762982558,416,2.1886766134091746,416,2.16243459313181,416,2.137018491821289,416,2.1118497485838845,416,2.0874558558652065,416,2.040377059910086
417,2.424818111678656,417,2.3924809649130343,417,2.3610134708828983,417,2.330384615272814,417,2.3005570451167126,417,2.27150228112483,417,2.2431941136723244,417,2.1886925947745235,417,2.162450404859084,417,2.137033518218994,417,2.1118651742620136,417,2.0874711136570503,417,2.040391973567679
418,2.4248356199982832,418,2.392498278338863,418,2.3610305850314597,418,2.33040153358301,418,2.300573773211455,418,2.2715188169998313,418,2.2432104623526548,418,2.1887085741700774,418,2.162466214609761,418,2.1370485452270507,418,2.111880598101345,418,2.0874863696232353,418,2.0404068854189537
419,2.424853126154597,419,2.392515589619786,419,2.361047697073064,419,2.3304184498123197,419,2.300590499240619,419,2.271535350845948,419,2.2432268090237057,419,2.1887245515959934,419,2.1624820223840184,419,2.137063593292236,419,2.1118960201019195,419,2.0875016237637887,419,2.040421795464004
420,2.42487063014783,420,2.39253289875603,420,2.3610648070079066,420,2.3304353639609316,420,2.300607223204397,420,2.271551882663338,420,2.2432431536856328,420,2.1887405270524285,420,2.162497828182036,420,2.1370786137390136,420,2.1119114402637753,420,2.087516876078734,420,2.040436703702922
421,2.4248881319782174,421,2.392550205747821,421,2.3610819148361832,421,2.330452276029034,421,2.3006239451029815,421,2.271568412452161,421,2.2432594963385935,421,2.188756500539539,421,2.1625136320039915,421,2.137093637084961,421,2.1119268585869513,421,2.0875321265680986,421,2.0404516101358006
422,2.424905631645991,422,2.392567510595385,422,2.3610990205580906,422,2.3304691860168134,422,2.3006406649365645,422,2.2715849402125756,422,2.2432758369827437,422,2.188772472057482,422,2.1625294338500627,422,2.1371086770629883,422,2.1119422750714896,422,2.087547375231907,422,2.0404665147627354
423,2.4249231291513857,423,2.3925848132989485,423,2.3611161241738237,423,2.3304860939244603,423,2.3006573827053396,423,2.271601465944742,423,2.2432921756182402,423,2.188788441606417,423,2.1625452337204276,423,2.1371237081909182,423,2.111957689717428,423,2.0875626220701857,423,2.040481417583818
424,2.4249406244946345,424,2.3926021138587377,424,2.3611332256835795,424,2.3305029997521607,424,2.3006740984094978,424,2.271617989648817,424,2.2433085122452385,424,2.188804409186497,424,2.1625610316152653,424,2.1371387377929687,424,2.111973102524806,424,2.0875778670829592,424,2.0404963185991414
425,2.4249581176759714,425,2.3926194122749798,425,2.3611503250875527,425,2.3305199035001034,425,2.300690812049232,425,2.271634511324962,425,2.2433248468638958,425,2.1888203747978823,425,2.1625768275347514,425,2.1371537759399413,425,2.1119885134936647,425,2.0875931102702534,425,2.0405112178087994
426,2.4249756086956293,426,2.392636708547899,426,2.361167422385941,426,2.330536805168476,426,2.300707523624735,426,2.271651030973334,426,2.2433411794743683,426,2.188836338440728,426,2.162592621479068,426,2.137168792266846,426,2.1120039226240417,426,2.0876083516320945,426,2.0405261152128857
427,2.424993097553843,427,2.392654002677722,427,2.3611845175789377,427,2.3305537047574676,427,2.3007242331362,427,2.271667548594093,427,2.243357510076813,427,2.188852300115192,427,2.1626084134483907,427,2.137183820037842,427,2.112019329915978,427,2.0876235911685077,427,2.040541010811492
428,2.4250105842508454,428,2.3926712946646758,428,2.361201610666741,428,2.330570602267265,428,2.3007409405838177,428,2.2716840641873977,428,2.243373838671384,428,2.18886825982143,428,2.1626242034428973,428,2.137198857116699,428,2.112034735369513,428,2.0876388288795193,428,2.0405559046047137
429,2.4250280687868706,429,2.3926885845089862,429,2.3612187016495465,429,2.3305874976980574,429,2.300757645967782,429,2.2717005777534074,429,2.2433901652582406,429,2.1888842175596013,429,2.162639991462768,429,2.1372138726806638,429,2.112050138984686,429,2.087654064765153,429,2.0405707965926423
430,2.4250455511621514,430,2.39270587221088,430,2.3612357905275494,430,2.3306043910500316,430,2.3007743492882846,430,2.2717170892922813,430,2.2434064898375374,430,2.188900173329861,430,2.1626557775081787,430,2.1372288870239258,430,2.1120655407615367,430,2.087669298825436,430,2.040585686775372
431,2.425063031376922,431,2.3927231577705816,431,2.3612528773009456,431,2.3306212823233765,431,2.300791050545518,431,2.2717335988041776,431,2.243422812409432,431,2.1889161271323663,431,2.1626715615793093,431,2.137243925628662,431,2.1120809407001047,431,2.087684531060393,431,2.0406005751529963
432,2.4250805094314165,432,2.392740441188319,432,2.361269961969932,432,2.3306381715182805,432,2.300807749739674,432,2.271750106289256,432,2.2434391329740793,432,2.1889320789672753,432,2.1626873436763367,432,2.1372589469909666,432,2.1120963388004297,432,2.0876997614700508,432,2.040615461725607
433,2.425097985325868,433,2.392757722464318,433,2.361287044534703,433,2.330655058634931,433,2.3008244468709473,433,2.2717666117476756,433,2.243455451531637,433,2.188948028834745,433,2.16270312379944,433,2.1372739688110354,433,2.1121117350625505,433,2.0877149900544336,433,2.040630346493299
434,2.42511545906051,434,2.3927750015988045,434,2.361304124995456,434,2.330671943673516,434,2.3008411419395283,434,2.2717831151795935,434,2.243471768082261,434,2.18896397673493,434,2.162718901948797,434,2.137288999633789,434,2.112127129486508,434,2.0877302168135676,434,2.0406452294561643
435,2.425132930635576,435,2.3927922785920046,435,2.3613212033523863,435,2.330688826634223,435,2.3008578349456097,435,2.2717996165851715,435,2.243488082626107,435,2.1889799226679902,435,2.1627346781245853,435,2.137304013214111,435,2.1121425220723404,435,2.087745441747479,435,2.0406601106142976
436,2.425150400051301,436,2.3928095534441445,436,2.3613382796056896,436,2.3307057075172417,436,2.300874525889385,436,2.2718161159645667,436,2.2435043951633324,436,2.1889958666340807,436,2.162750452326984,436,2.1373190296936033,436,2.1121579128200896,436,2.087760664856192,436,2.040674989967791
437,2.4251678673079162,437,2.392826826155451,437,2.3613553537555627,437,2.330722586322759,437,2.300891214771045,437,2.271832613317939,437,2.243520705694093,437,2.1890118086333596,437,2.1627662245561705,437,2.137334061279297,437,2.1121733017297917,437,2.0877758861397333,437,2.040689867516737
438,2.4251853324056576,438,2.3928440967261495,438,2.3613724258022,438,2.330739463050964,438,2.300907901590784,438,2.2718491086454473,438,2.2435370142185462,438,2.1890277486659837,438,2.1627819948123235,438,2.137349071960449,438,2.1121886888014894,438,2.0877911055981277,438,2.0407047432612315
439,2.4252027953447572,439,2.3928613651564667,439,2.3613894957457995,439,2.3307563377020424,439,2.300924586348793,439,2.2718656019472507,439,2.2435533207368468,439,2.1890436867321093,439,2.1627977630956208,439,2.1373640782165526,439,2.112204074035221,439,2.087806323231402,439,2.0407196172013653
440,2.4252202561254497,440,2.392878631446628,440,2.361406563586555,440,2.330773210276185,440,2.300941269045265,440,2.271882093223507,440,2.243569625249153,440,2.189059622831894,440,2.1628135294062414,440,2.1373791091918943,440,2.112219457431026,440,2.087821539039581,440,2.040734489337233
441,2.425237714747968,441,2.3928958955968613,441,2.3614236293246633,441,2.330790080773578,441,2.3009579496803925,441,2.271898582474376,441,2.2435859277556194,441,2.1890755569654954,441,2.162829293744362,441,2.137394126281738,441,2.112234838988944,441,2.08783675302269,441,2.0407493596689266
442,2.4252551712125463,442,2.392913157607391,442,2.361440692960321,442,2.33080694919441,442,2.300974628254369,442,2.2719150697000177,442,2.243602228256403,442,2.189091489133069,442,2.162845056110161,442,2.1374091397094728,442,2.112250218709015,442,2.087851965180754,442,2.0407642281965406
443,2.425272625519419,443,2.392930417478445,443,2.3614577544937236,443,2.3308238155388694,443,2.300991304767385,443,2.2719315549005894,443,2.2436185267516615,443,2.1891074193347735,443,2.162860816503818,443,2.1374241647338867,443,2.112265596591278,443,2.0878671755138,443,2.040779094920168
444,2.425290077668817,444,2.3929476752102468,444,2.3614748139250663,444,2.3308406798071437,444,2.3010079792196336,444,2.2719480380762516,444,2.2436348232415497,444,2.1891233475707637,444,2.1628765749255097,444,2.13743916885376,444,2.112280972635773,444,2.087882384021854,444,2.0407939598399016
445,2.425307527660977,445,2.3929649308030254,445,2.3614918712545454,445,2.330857541999422,445,2.3010246516113075,445,2.2719645192271614,445,2.243651117726224,445,2.1891392738411994,445,2.1628923313754154,445,2.137454182434082,445,2.1122963468425398,445,2.087897590704939,445,2.040808822955835
446,2.425324975496131,446,2.3929821842570056,446,2.361508926482358,446,2.330874402115891,446,2.3010413219425994,446,2.2719809983534804,446,2.2436674102058416,446,2.189155198146235,446,2.162908085853712,446,2.1374692070007324,446,2.112311719211618,446,2.0879127955630827,446,2.040823684268062
